TIPO,FECHA,DESCRIPCION,COMPRADOR_CODIGO,VENDEDOR_CODIGO
Buena, 13/08/20,"Diana Marcela, es una excelente vendedora dispuesta, amable y asertiva...¡HURRA PA DIANITA!",https://www.mercadolibre.com.co/perfil/JHUDIO,https://perfil.mercadolibre.com.co/ALCARRITOCO
Buena, 21/08/20,Mu amable y diligente. estuvo atento hasta que recibí el producto.,https://www.mercadolibre.com.co/perfil/JHUDISLEYGOMEZLOPEZ,https://perfil.mercadolibre.com.co/JNARVAEZ72
Buena, 20/08/20,Justo a tiempo,https://www.mercadolibre.com.co/perfil/JHULYPAEZ,https://perfil.mercadolibre.com.co/SKIN_WOLF
Buena, 24/09/20,Muy bueno. Bien Empacado ¿,https://www.mercadolibre.com.co/perfil/JHUSTYLAUTNER,https://perfil.mercadolibre.com.co/GANESH+STORE
Buena, 02/12/17,"Recomendado, el producto llegó sin incovenientes",https://www.mercadolibre.com.co/perfil/JIANXI14,https://perfil.mercadolibre.com.co/BODEGATECNOLOGICA2011
Mala, 13/12/19,"",https://www.mercadolibre.com.co/perfil/JICA1670927,https://perfil.mercadolibre.com.co/CELULARESBOGOTA7
Buena, 26/08/20,"Excelente, todo muy rapido y el producto llego tal como se oferta.",https://www.mercadolibre.com.co/perfil/JICR694926,https://perfil.mercadolibre.com.co/POWERSATCOLTDA
Buena, 31/08/20,"Muy bien, llegó a tiempo",https://www.mercadolibre.com.co/perfil/JIDA420112,https://perfil.mercadolibre.com.co/TECNOPIA.CO
Buena, 23/07/20,"",https://www.mercadolibre.com.co/perfil/JIED1276247,https://perfil.mercadolibre.com.co/PEWI5430441
Buena, 30/04/18,"",https://www.mercadolibre.com.co/perfil/JIFE7079152,https://perfil.mercadolibre.com.co/STARWAYTOCIELOCELULARES
Buena, 23/06/20,envío muy rápido excelente,https://www.mercadolibre.com.co/perfil/JIFE7978334,https://perfil.mercadolibre.com.co/TECHNOLOGYRIVER
Buena, 06/07/20,"",https://www.mercadolibre.com.co/perfil/JIFR2863405,https://perfil.mercadolibre.com.co/TECHTHEKING
Buena, 06/04/19,"Excelente, súper rápido, muy recomendf",https://www.mercadolibre.com.co/perfil/JIGOLO2001,https://perfil.mercadolibre.com.co/COMPUCELL+COLOMBIA
Mala, 11/06/20,"Como es que se hace un pedido , nunca respondió un correo no para decir el producto no le llega por la irresponsabilidad de el, uno paga de una maluco eso grac",https://www.mercadolibre.com.co/perfil/JIGR1872506,https://perfil.mercadolibre.com.co/100GIGABITSCO
Buena, 23/08/20,Excelente producto. Elegancia y protección al celular,https://www.mercadolibre.com.co/perfil/JIHFERRINSMITH,https://perfil.mercadolibre.com.co/AS+MOVIL
Buena, 11/07/20,muy rápido el envío quedé conforme con lo que pedí,https://www.mercadolibre.com.co/perfil/JIIV1112134,https://perfil.mercadolibre.com.co/CGVMOBILEPHONES
Buena, 28/08/20,"",https://www.mercadolibre.com.co/perfil/JIJE2581554,https://perfil.mercadolibre.com.co/MIBICY.COM
Buena, 27/11/15,"muy buen servicio, 100% recomendado",https://www.mercadolibre.com.co/perfil/JIJE8518098,https://perfil.mercadolibre.com.co/DELCOMART
Buena, 31/12/18,"",https://www.mercadolibre.com.co/perfil/JIJU6562933,https://perfil.mercadolibre.com.co/TECHNOLOGYEXPRESSMS
Buena, 21/07/20,Genial llego en menos de lo esperado y todo el tiempo estuvieron respondiendo mis inquietudes !!!! Gracias,https://www.mercadolibre.com.co/perfil/JILA2607347,https://perfil.mercadolibre.com.co/BLUESHOP+IMPORTACIONES
Buena, 28/08/20,"",https://www.mercadolibre.com.co/perfil/JILEINISFARELO18,https://perfil.mercadolibre.com.co/SHOPPING--WEB
Buena, 09/11/17,"Muy amable, y rapido el envio. Recibi lo descrito",https://www.mercadolibre.com.co/perfil/JILU6464822,https://perfil.mercadolibre.com.co/BLUETRADERSBLUETRADERS
Buena, 07/09/20,"",https://www.mercadolibre.com.co/perfil/JIM473,https://perfil.mercadolibre.com.co/QUALITYTECNOLOGYSASQUALIT
Buena, 04/08/20,"",https://www.mercadolibre.com.co/perfil/JIM473,https://perfil.mercadolibre.com.co/IMPEXPOR+ONLINE
Buena, 09/01/20,todo bien,https://www.mercadolibre.com.co/perfil/JIMBUE,https://perfil.mercadolibre.com.co/ITG..
Regular, 14/02/16,"el compresor salio defectuoso, el vendedor devolvió el dinero sin ningún problema",https://www.mercadolibre.com.co/perfil/JIMCARTIN,https://perfil.mercadolibre.com.co/DELCOMART
Buena, 10/07/20,"Recomendado, contestó mis preguntas, el pedido me llegó a tiempo. Muy cumplidos",https://www.mercadolibre.com.co/perfil/JIMEDAV,https://perfil.mercadolibre.com.co/CGVMOBILEPHONES
Buena, 19/02/18,"",https://www.mercadolibre.com.co/perfil/JIMENALIZALDE,https://perfil.mercadolibre.com.co/TDT.
Buena, 05/03/20,Llegó en el tiempo estimado,https://www.mercadolibre.com.co/perfil/JIMENEP,https://perfil.mercadolibre.com.co/MARTINYURANY
Buena, 10/09/20,"",https://www.mercadolibre.com.co/perfil/JIMENEZEDWIN47,https://perfil.mercadolibre.com.co/CELUMOVIL+STORE
Buena, 22/07/20,Entrega a tiempo y producto que esoeraba,https://www.mercadolibre.com.co/perfil/JIMENEZELIZABETH20,https://perfil.mercadolibre.com.co/SUPERSTORECOL.1
Buena, 01/06/20,"",https://www.mercadolibre.com.co/perfil/JIMENEZMARTINEZDAVID,https://perfil.mercadolibre.com.co/CAAN1734570
Buena, 28/08/17,Todo bien,https://www.mercadolibre.com.co/perfil/JIMENEZOSUNABRAYANDAVID,https://perfil.mercadolibre.com.co/MOBILEZONE+MEDELLIN
Mala, 16/04/19,"Es demasiado malo, pesimo",https://www.mercadolibre.com.co/perfil/JIMENEZRIVERASANTIAGO,https://perfil.mercadolibre.com.co/TIENDA_NEW_TECH
Buena, 11/05/17,muy cumplido,https://www.mercadolibre.com.co/perfil/JIMFAJARDO,https://perfil.mercadolibre.com.co/CELLUSTARS+SOLUCIONES+MOVILES
Buena, 23/04/20,Recibí el producto a tiempo y el q esperaba a satisfacción,https://www.mercadolibre.com.co/perfil/JIMMIVELA,https://perfil.mercadolibre.com.co/CELULARESBOGOTA7
Buena, 28/01/20,El pedido llegó antes de lo esperado. Voy a testear el lápiz a ver qué tal. de momento +10 lince.,https://www.mercadolibre.com.co/perfil/JIMMY CAICEDO,https://perfil.mercadolibre.com.co/BODEGATECNOLOGICA2011
Buena, 25/08/20,"",https://www.mercadolibre.com.co/perfil/JIMMY.CASTRORENDON,https://perfil.mercadolibre.com.co/JIS+IMPORTACIONES
Buena, 26/09/19,"",https://www.mercadolibre.com.co/perfil/JIMMY0091981,https://perfil.mercadolibre.com.co/HENRY+CEDANO
Buena, 26/07/20,buen servicio rápido y el producto tal y como lo esperaba 10/10,https://www.mercadolibre.com.co/perfil/JIMMY20JIMENEZ,https://perfil.mercadolibre.com.co/STEVENMARKET
Buena, 13/08/20,"Muy profesionales en sus ventas, 100% recomendado.",https://www.mercadolibre.com.co/perfil/JIMMYBERNAL,https://perfil.mercadolibre.com.co/FREE-ZONE
Buena, 09/07/20,Excelente,https://www.mercadolibre.com.co/perfil/JIMMYGTA50,https://perfil.mercadolibre.com.co/COMUNICACIONCELULARCOMCEL?brandId=867
Buena, 22/08/20,excelente,https://www.mercadolibre.com.co/perfil/JIMMYNET10,https://perfil.mercadolibre.com.co/TODOENCARGO-CO
Buena, 12/09/20,buen servicio,https://www.mercadolibre.com.co/perfil/JIMNEZRYAN,https://perfil.mercadolibre.com.co/BLISSTECHNOLOGY+COLOMBIA
Buena, 24/02/18,"Excelente, muy puntual y llego justo lo que encargue",https://www.mercadolibre.com.co/perfil/JIMYDUQUE,https://perfil.mercadolibre.com.co/NACIONALDETECNOLOGIA
Regular, 26/07/20,Todo muy bien pero el computador viene con una clave que desconozco.,https://www.mercadolibre.com.co/perfil/JINA7572616,https://perfil.mercadolibre.com.co/NEW+TECNOLOGIES
Buena, 19/09/19,"",https://www.mercadolibre.com.co/perfil/JINGER2008,https://perfil.mercadolibre.com.co/MOBILE+CONNECTION
Buena, 07/09/17,"",https://www.mercadolibre.com.co/perfil/JINNETHPREZSIERRA,https://perfil.mercadolibre.com.co/DANIELNIVARDOLINARESCORDOBA
Buena, 25/07/20,"",https://www.mercadolibre.com.co/perfil/JINSOYUN,https://perfil.mercadolibre.com.co/TIENDA+ARIANA
Buena, 09/09/20,"",https://www.mercadolibre.com.co/perfil/JIPA3110720,https://perfil.mercadolibre.com.co/DEUSACOM
Buena, 26/08/20,Raoido,https://www.mercadolibre.com.co/perfil/JIRU2175498,https://perfil.mercadolibre.com.co/TECNOPIA.CO
Buena, 23/06/20,Excelente servicio. Mil gracias,https://www.mercadolibre.com.co/perfil/JISALAZARP,https://perfil.mercadolibre.com.co/MAJOTIENDA+OFICIAL
Buena, 05/07/20,Excelente servicio. Mil gracias,https://www.mercadolibre.com.co/perfil/JISALAZARP,https://perfil.mercadolibre.com.co/BLUESHOP+IMPORTACIONES
Buena, 05/08/20,"Excelente servicio, la entrega super rápida y el producto tal cual lo describen. super recomendado",https://www.mercadolibre.com.co/perfil/JITA3109720,https://perfil.mercadolibre.com.co/CACHARRERIA2020
Mala, 27/08/20,No tengo cómo contactar a Mercado libre,https://www.mercadolibre.com.co/perfil/JIWI4198648,https://perfil.mercadolibre.com.co/MIBICY.COM
Buena, 17/08/20,El vendedor fue muy amable,https://www.mercadolibre.com.co/perfil/JJ MAD MAX,https://perfil.mercadolibre.com.co/TECNECEL
Buena, 12/08/20,Buen vendedor. A pesar de la cuarentena y la pandemia el producto llegó en buenos tiempos y era justo lo que había pedido. gracias,https://www.mercadolibre.com.co/perfil/JJ7792655,https://perfil.mercadolibre.com.co/GLOBALMARKTRADINGSERVICES
Buena, 20/11/15,"Cumplido, y entrego el producto en perfecto estado.",https://www.mercadolibre.com.co/perfil/JJAA_JJAA,https://perfil.mercadolibre.com.co/TECNO-SHOOT
Buena, 17/12/19,Contestó mis inquietudes con prontitud y de manera adecuada,https://www.mercadolibre.com.co/perfil/JJAF1970,https://perfil.mercadolibre.com.co/MOKA8853040
Regular, 09/04/18,"El producto muy bueno, sin embargo, se demoraron entregar el producto por lo menos 3 días de lo acordado.",https://www.mercadolibre.com.co/perfil/JJARAMILLO36,https://perfil.mercadolibre.com.co/CARLOS.12526
Buena, 10/02/19,"",https://www.mercadolibre.com.co/perfil/JJASTINO2006,https://perfil.mercadolibre.com.co/TS+ONLINE
Buena, 26/09/20,Buena atención.,https://www.mercadolibre.com.co/perfil/JJASTINO2006,https://perfil.mercadolibre.com.co/GM+COMUNICACIONESYELECTRONICA
Mala, 24/08/20,"",https://www.mercadolibre.com.co/perfil/JJCRO,https://perfil.mercadolibre.com.co/LATINPORT
Buena, 05/08/20,Siempre atento a responder inquietudes,https://www.mercadolibre.com.co/perfil/JJECHAVEZ,https://perfil.mercadolibre.com.co/DIFERO82
Regular, 29/10/19,"",https://www.mercadolibre.com.co/perfil/JJFC0106,https://perfil.mercadolibre.com.co/TOTALMARCASCOM
Buena, 19/09/17,El paquete llego dos dias antes de lo esperado,https://www.mercadolibre.com.co/perfil/JJIMENEZ4878,https://perfil.mercadolibre.com.co/COMPUCELL+COLOMBIA
Buena, 05/11/18,"",https://www.mercadolibre.com.co/perfil/JJMILLANJJMILLAN,https://perfil.mercadolibre.com.co/INVERSIONESROJASURBINASAS
Buena, 05/09/20,muy eficiente. RECOMENDADO!,https://www.mercadolibre.com.co/perfil/JJPINTO1,https://perfil.mercadolibre.com.co/DISPLAYSTATION
Buena, 25/02/20,"",https://www.mercadolibre.com.co/perfil/JJPT20062006,https://perfil.mercadolibre.com.co/TECHNOLOGYEXPRESSMS
Regular, 29/08/20,"buena atención, pero el paño húmedo llegó seco",https://www.mercadolibre.com.co/perfil/JJR1948,https://perfil.mercadolibre.com.co/AS+MOVIL
Buena, 22/08/20,"Muy amable , respondió rápido y el producto llegó rapidp",https://www.mercadolibre.com.co/perfil/JJSS3112,https://perfil.mercadolibre.com.co/COMERCIAL+TECHNOLOGY
Buena, 30/06/20,"",https://www.mercadolibre.com.co/perfil/JJVALLEJOR,https://perfil.mercadolibre.com.co/TECHNOLOGYRIVER
Buena, 30/06/20,amable respondió rapido,https://www.mercadolibre.com.co/perfil/JJVETERINARIUS,https://perfil.mercadolibre.com.co/TECHNOLOGYRIVER
Buena, 02/10/15,Excelente trato recomendado todo salio a la perfección,https://www.mercadolibre.com.co/perfil/JK2221,https://perfil.mercadolibre.com.co/RAAN4392393
Buena, 30/10/19,"",https://www.mercadolibre.com.co/perfil/JKATH,https://perfil.mercadolibre.com.co/CELULARESBOGOTA7
Buena, 17/03/18,"",https://www.mercadolibre.com.co/perfil/JKUNLIMITED182,https://perfil.mercadolibre.com.co/DARIO167167
Buena, 22/10/17,"Hubo un problema de retraso con la transportadora, pero recibí el producto y esta perfecto, justo lo que compré.",https://www.mercadolibre.com.co/perfil/JL 91,https://perfil.mercadolibre.com.co/INGERTELSATECNOLOGIA
Buena, 06/08/20,Excelente atención y el producto llega a tiempo muchas gracias,https://www.mercadolibre.com.co/perfil/JL NP,https://perfil.mercadolibre.com.co/VELLSTORE_COLOMBIA
Mala, 11/06/20,Nunca me enviaron el producto. Nunca respondieron a los mensajes. Nunca dieron una razón. Tuve que iniciar proceso a través de mercado libre,https://www.mercadolibre.com.co/perfil/JLCORGRAVI,https://perfil.mercadolibre.com.co/YAXA
Buena, 13/07/20,"",https://www.mercadolibre.com.co/perfil/JLEO14,https://perfil.mercadolibre.com.co/CAAN1734570
Buena, 13/11/17,"",https://www.mercadolibre.com.co/perfil/JLESMES,https://perfil.mercadolibre.com.co/MUNDO_IMPORTACIONES
Buena, 09/08/20,"",https://www.mercadolibre.com.co/perfil/JLEYTONF,https://perfil.mercadolibre.com.co/TIENDA+MEGACOMPRA
Buena, 05/07/18,el vendedor contesto todas mis preguntas y la atencion fue muy prudente y responsable con el pedido. Gracias,https://www.mercadolibre.com.co/perfil/JLGGEJCG,https://perfil.mercadolibre.com.co/JOSEBA2016
Buena, 17/01/18,"Excelente calidad, buen vendedor lo recomiendo",https://www.mercadolibre.com.co/perfil/JLKENT,https://perfil.mercadolibre.com.co/COMPUCELL+COLOMBIA
Buena, 24/03/17,Todo bien...,https://www.mercadolibre.com.co/perfil/JLM773,https://perfil.mercadolibre.com.co/COMPUCELL+COLOMBIA
Buena, 17/09/20,"",https://www.mercadolibre.com.co/perfil/JLOCAMPO723,https://perfil.mercadolibre.com.co/FREE-ZONE
Buena, 14/09/20,"",https://www.mercadolibre.com.co/perfil/JLOCAMPO723,https://perfil.mercadolibre.com.co/PROODACOLOMBIA
Buena, 30/05/20,Excelente producto. Vendedor muy atento. Recomendado,https://www.mercadolibre.com.co/perfil/JLOPEZVALENCIA2012,https://perfil.mercadolibre.com.co/SERVICEIWORLD
Buena, 11/08/20,"",https://www.mercadolibre.com.co/perfil/JLOPEZXEN,https://perfil.mercadolibre.com.co/CARBONTECH
Regular, 20/05/20,"Enttega demorada. No recomiendo el transportador para entregas en éste municipio se demora demasiado, ya me ha pasado con otros envíos.",https://www.mercadolibre.com.co/perfil/JLQUITIAN,https://perfil.mercadolibre.com.co/CELULARESBOGOTA7
Buena, 10/06/17,Excelente atención y servicio. Lo recomiendo.,https://www.mercadolibre.com.co/perfil/JLRUEDA,https://perfil.mercadolibre.com.co/DANIELNIVARDOLINARESCORDOBA
Buena, 18/07/20,"",https://www.mercadolibre.com.co/perfil/JLSJ14,https://perfil.mercadolibre.com.co/TIENDAS+TE-KA
Buena, 20/06/20,Muy bueno el dispositivo mucha gracias,https://www.mercadolibre.com.co/perfil/JMALAGON2010,https://perfil.mercadolibre.com.co/DIFERO82
Buena, 21/10/18,"",https://www.mercadolibre.com.co/perfil/JMANUELCORDOBAZARTA,https://perfil.mercadolibre.com.co/TS+ONLINE
Buena, 08/08/20,"",https://www.mercadolibre.com.co/perfil/JMECHEVERRIE,https://perfil.mercadolibre.com.co/CAMILO+HERNANDEZSOLUCIONES
Buena, 21/10/18,"",https://www.mercadolibre.com.co/perfil/JMEZALA,https://perfil.mercadolibre.com.co/CYBERTRONICOS
Buena, 21/06/19,"",https://www.mercadolibre.com.co/perfil/JMGBERNAL,https://perfil.mercadolibre.com.co/FRANKLENFENT
Buena, 15/10/19,"",https://www.mercadolibre.com.co/perfil/JMGCTECHNOLOGY,https://perfil.mercadolibre.com.co/ITG..
Buena, 30/06/18,"Vendedor AAA+, buen producto, contacto y entrega inmediata. Recomendado.",https://www.mercadolibre.com.co/perfil/JMH0518,https://perfil.mercadolibre.com.co/JOANCITY
Buena, 19/03/20,Producto AAA+,https://www.mercadolibre.com.co/perfil/JMH0518,https://perfil.mercadolibre.com.co/CUAN429886
Buena, 30/06/20,muy cumplido y serio,https://www.mercadolibre.com.co/perfil/JMHF01,https://perfil.mercadolibre.com.co/TODO-EN-FITNESS
Buena, 05/06/17,Todo muy bien,https://www.mercadolibre.com.co/perfil/JMIGUELC,https://perfil.mercadolibre.com.co/NORATOSTORE
Buena, 21/12/18,"",https://www.mercadolibre.com.co/perfil/JMIGUELC1,https://perfil.mercadolibre.com.co/MOKA8853040
Buena, 20/05/18,"",https://www.mercadolibre.com.co/perfil/JMJG,https://perfil.mercadolibre.com.co/ROGU6869742
Buena, 25/07/20,está bien,https://www.mercadolibre.com.co/perfil/JMMN45,https://perfil.mercadolibre.com.co/AKARGO+COLOMBIA
Buena, 28/08/20,"",https://www.mercadolibre.com.co/perfil/JMORAD2313,https://perfil.mercadolibre.com.co/TECNOPIA.CO
Buena, 17/06/20,todo bien,https://www.mercadolibre.com.co/perfil/JMPEREZM3,https://perfil.mercadolibre.com.co/MICOMPRAEXPRESS
Buena, 12/08/20,Todo perfecto,https://www.mercadolibre.com.co/perfil/JMTSCAFF,https://perfil.mercadolibre.com.co/SIMARO_CO
Buena, 10/04/17,Todo en orden. Gracias!,https://www.mercadolibre.com.co/perfil/JMVZLACO,https://perfil.mercadolibre.com.co/MRPCVENTAS
Buena, 30/05/16,"Excelente vendedor, producto sin ningún problema y entrega en el tiempo prometido.",https://www.mercadolibre.com.co/perfil/JNARANJM,https://perfil.mercadolibre.com.co/TECNOAPPS+ELECTRONICS
Buena, 11/07/20,"",https://www.mercadolibre.com.co/perfil/JNARANJO2012,https://perfil.mercadolibre.com.co/CGVMOBILEPHONES
Buena, 09/07/20,muy formal,https://www.mercadolibre.com.co/perfil/JNEUTRON10_L,https://perfil.mercadolibre.com.co/JIS+IMPORTACIONES
Buena, 09/09/18,Muy oportuna yvex,https://www.mercadolibre.com.co/perfil/JOAARISTIZABALMUNOZ,https://perfil.mercadolibre.com.co/VACE4180311
Buena, 25/07/20,Todo Super bien..Muchas gracias,https://www.mercadolibre.com.co/perfil/JOABERMU,https://perfil.mercadolibre.com.co/DIGITALMTXSASDIGITALMTXSAS
Buena, 06/03/19,"",https://www.mercadolibre.com.co/perfil/JOABORDA2010,https://perfil.mercadolibre.com.co/VENTAS_ITCEL
Buena, 27/06/20,"",https://www.mercadolibre.com.co/perfil/JOALARME,https://perfil.mercadolibre.com.co/CARBONTECH
Buena, 19/07/20,"",https://www.mercadolibre.com.co/perfil/JOALBESA,https://perfil.mercadolibre.com.co/BLISSTECHNOLOGY+COLOMBIA
Buena, 04/06/20,"",https://www.mercadolibre.com.co/perfil/JOANALRI1,https://perfil.mercadolibre.com.co/FREDYGRANDAS
Regular, 27/06/20,"buena atención, el producto es bueno pero me llegó sin software me tocó instalarlo",https://www.mercadolibre.com.co/perfil/JOANEDU15,https://perfil.mercadolibre.com.co/TECHNOLOGYJS
Buena, 21/07/20,"",https://www.mercadolibre.com.co/perfil/JOANESTEBANSUREZMARTNEZ,https://perfil.mercadolibre.com.co/COMUNICACIONCELULARCOMCEL?brandId=867
Buena, 03/07/20,"",https://www.mercadolibre.com.co/perfil/JOANJEREZ1327,https://perfil.mercadolibre.com.co/ACT+TECH
Buena, 13/08/20,"",https://www.mercadolibre.com.co/perfil/JOANNAGUERRACONTRERAS,https://perfil.mercadolibre.com.co/TITO_ONLINE
Buena, 28/08/20,Su atención fue oportuna y muy dispuesto a brindar el mejor servicio.,https://www.mercadolibre.com.co/perfil/JOANPAULCJARABADA,https://perfil.mercadolibre.com.co/LATINPORT
Buena, 04/05/20,"",https://www.mercadolibre.com.co/perfil/JOANSEBASTIANARANGOVALLEJO,https://perfil.mercadolibre.com.co/CUJO8812337
Buena, 15/07/18,Ok,https://www.mercadolibre.com.co/perfil/JOAQUIN ARANGO,https://perfil.mercadolibre.com.co/COMPUCELL+COLOMBIA
Buena, 30/05/16,excelente todo!,https://www.mercadolibre.com.co/perfil/JOAQUINBERROCAL,https://perfil.mercadolibre.com.co/TECNOAPPS+ELECTRONICS
Regular, 14/07/16,Nunca me dieron razón de porque me devolvieron el dinero.,https://www.mercadolibre.com.co/perfil/JOAQUINBERROCAL,https://perfil.mercadolibre.com.co/CG+TECHNOLOGY
Buena, 28/08/20,"Muy bien todo, muchas gracias",https://www.mercadolibre.com.co/perfil/JOAQUNVALLEJO,https://perfil.mercadolibre.com.co/CARBONTECH
Buena, 23/09/20,Buen servicio.,https://www.mercadolibre.com.co/perfil/JOAUDIBU,https://perfil.mercadolibre.com.co/COMUNICACIONCELULARCOMCEL?brandId=867
Buena, 06/08/20,Todo bien.,https://www.mercadolibre.com.co/perfil/JOAUDIBU,https://perfil.mercadolibre.com.co/JEFEPANDA.COM
Buena, 24/08/20,Muy responsables y rápidos,https://www.mercadolibre.com.co/perfil/JOAVELAS,https://perfil.mercadolibre.com.co/TECNOPIA.CO
Buena, 23/07/16,"Fue amable, honesto, cumplido y colaborador. Si, respondió rápido.",https://www.mercadolibre.com.co/perfil/JOC.FONSECA,https://perfil.mercadolibre.com.co/TECNOAPPS+ELECTRONICS
